node ID,x-coordinate [mm],y-coordinate [mm]
1.0000000000000000,-20.0000000000000000,25.0000000000000000
2.0000000000000000,-18.9104801999999985,24.2274570999999987
3.0000000000000000,-20.0000000000000000,23.1250000000000000
4.0000000000000000,-17.7729192000000005,23.5092452999999999
5.0000000000000000,-20.0000000000000000,21.2500000000000000
6.0000000000000000,-17.7611922000000000,21.7279479000000002
7.0000000000000000,-16.6052347000000005,22.8568627999999983
8.0000000000000000,-18.8854052000000010,20.6070954999999998
9.0000000000000000,-15.3990574000000002,22.2654534999999996
10.0000000000000000,-17.7302755000000012,20.0260576000000015
11.0000000000000000,-20.0000000000000000,19.3750000000000000
12.0000000000000000,-15.3819104000000006,20.6125430999999999
13.0000000000000000,-16.5497292999999992,19.5134442999999997
14.0000000000000000,-14.1664484000000002,21.7411044000000011
15.0000000000000000,-17.6865658000000003,18.3771056000000002
16.0000000000000000,-20.0000000000000000,17.5000000000000000
17.0000000000000000,-15.3367047000000003,19.0622572999999988
18.0000000000000000,-18.8302401000000010,17.1137285000000006
19.0000000000000000,-12.9056940999999998,21.2829174999999999
20.0000000000000000,-17.6364595999999985,16.7546226999999988
21.0000000000000000,-14.1013783000000004,18.6743205000000003
22.0000000000000000,-15.2727932000000006,17.5803879000000016
23.0000000000000000,-12.8882618999999998,19.7706911000000005
24.0000000000000000,-16.4276173999999990,16.4284314000000009
25.0000000000000000,-11.6221785000000004,20.8930144999999996
26.0000000000000000,-20.0000000000000000,15.6250000000000000
27.0000000000000000,-12.8423043999999997,18.3457748000000009
28.0000000000000000,-15.1995287000000001,16.1327266999999992
29.0000000000000000,-17.5863532999999990,15.1321396999999997
30.0000000000000000,-10.3214818000000008,20.5729283000000009
31.0000000000000000,-12.7773298999999998,16.9790650999999997
32.0000000000000000,-11.5640256000000008,18.0751011999999989
33.0000000000000000,-13.9582242000000001,15.8705522000000006
34.0000000000000000,-20.0000000000000000,13.7500000000000000
35.0000000000000000,-10.3076681000000008,19.1905359000000004
36.0000000000000000,-15.1262643000000008,14.6850655999999997
37.0000000000000000,-18.7750750000000011,13.6203616000000007
38.0000000000000000,-17.5426436000000017,13.4831877000000002
39.0000000000000000,-12.7028470000000002,15.6414588000000006
40.0000000000000000,-9.0016944199999998,20.3223492999999991
41.0000000000000000,-10.2712503000000002,17.8602375000000002
42.0000000000000000,-16.3055054000000013,13.3434185000000003
43.0000000000000000,-15.0623526999999999,13.2031962000000007
44.0000000000000000,-11.4360893000000008,15.4465071999999992
45.0000000000000000,-10.2197630000000004,16.5646684999999998
46.0000000000000000,-12.6283641000000006,14.3038524000000002
47.0000000000000000,-20.0000000000000000,11.8750000000000000
48.0000000000000000,-8.9623671700000003,17.6976885999999993
49.0000000000000000,-7.6761173200000004,20.1436448000000006
50.0000000000000000,-13.8150700999999998,13.0667839000000008
51.0000000000000000,-17.5117270000000005,11.7812975000000009
52.0000000000000000,-7.6685497800000002,18.8565955999999986
53.0000000000000000,-10.1607409000000004,15.2864641999999993
54.0000000000000000,-12.5633897000000001,12.9371427000000008
55.0000000000000000,-15.0171469999999996,11.6529103999999997
56.0000000000000000,-7.6485989900000000,17.5859123000000004
57.0000000000000000,-6.3351414300000002,20.0356774999999985
58.0000000000000000,-10.1017188999999998,14.0082597999999994
59.0000000000000000,-8.8758472099999999,15.1611747000000001
60.0000000000000000,-11.3081528999999996,12.8179133000000007
61.0000000000000000,-20.0000000000000000,10.0000000000000000
62.0000000000000000,-18.7500000000000000,10.0000000000000000
63.0000000000000000,-7.6203927000000000,16.3261396999999988
64.0000000000000000,-17.5000000000000000,10.0000000000000000
65.0000000000000000,-12.5174322000000000,11.5122263999999994
66.0000000000000000,-16.2500000000000000,10.0000000000000000
67.0000000000000000,-6.3218380900000000,17.5207546000000001
68.0000000000000000,-10.0502315000000007,12.7126908000000007
69.0000000000000000,-5.0000000000000000,20.0000000000000000
70.0000000000000000,-15.0000000000000000,10.0000000000000000
71.0000000000000000,-7.5880586599999997,15.0718224000000003
72.0000000000000000,-13.7500000000000000,10.0000000000000000
73.0000000000000000,-5.0000000000000000,18.7500000000000000
74.0000000000000000,-8.7893272499999995,12.6246607999999991
75.0000000000000000,-7.5557246200000003,13.8175051000000000
76.0000000000000000,-12.5000000000000000,10.0000000000000000
77.0000000000000000,-5.0000000000000000,17.5000000000000000
78.0000000000000000,-20.0000000000000000,8.1250000000000000
79.0000000000000000,-10.0138137000000000,11.3823924000000005
80.0000000000000000,-6.2925707199999996,15.0178387999999998
81.0000000000000000,-17.5117270000000005,8.2187770199999992
82.0000000000000000,-3.7500000000000000,20.0000000000000000
83.0000000000000000,-11.2500000000000000,10.0000000000000000
84.0000000000000000,-5.0000000000000000,16.2500000000000000
85.0000000000000000,-15.0171469999999996,8.3472665100000007
86.0000000000000000,-7.5275183300000004,12.5577324000000008
87.0000000000000000,-3.7500000000000000,17.5000000000000000
88.0000000000000000,-10.0000000000000000,10.0000000000000000
89.0000000000000000,-5.0000000000000000,15.0000000000000000
90.0000000000000000,-12.5174322000000000,8.4879783199999999
91.0000000000000000,-2.5000000000000000,20.0000000000000000
92.0000000000000000,-7.5075675400000002,11.2870492000000002
93.0000000000000000,-6.2633033500000002,12.5149229000000002
94.0000000000000000,-2.5000000000000000,18.7500000000000000
95.0000000000000000,-17.5426436000000017,6.5168974600000000
96.0000000000000000,-18.7750750000000011,6.3796648999999999
97.0000000000000000,-16.3055054000000013,6.6567311100000000
98.0000000000000000,-8.7500000000000000,10.0000000000000000
99.0000000000000000,-5.0000000000000000,13.7500000000000000
100.0000000000000000,-20.0000000000000000,6.2500000000000000
101.0000000000000000,-15.0623526999999999,6.7970059999999997
102.0000000000000000,-2.5000000000000000,17.5000000000000000
103.0000000000000000,-3.7500000000000000,15.0000000000000000
104.0000000000000000,-13.8150700999999998,6.9334477300000001
105.0000000000000000,-10.0138137000000000,8.6177530099999995
106.0000000000000000,-1.2500000000000000,20.0000000000000000
107.0000000000000000,-12.5633897000000001,7.0630911999999997
108.0000000000000000,-7.5000000000000000,10.0000000000000000
109.0000000000000000,-5.0000000000000000,12.5000000000000000
110.0000000000000000,-2.5000000000000000,16.2500000000000000
111.0000000000000000,-11.3081528999999996,7.1822968999999999
112.0000000000000000,-2.5000000000000000,15.0000000000000000
113.0000000000000000,-1.2500000000000000,17.5000000000000000
114.0000000000000000,-17.5863532999999990,4.8679134900000003
115.0000000000000000,-15.1262643000000008,5.3150607900000004
116.0000000000000000,-10.0502315000000007,7.2874753999999999
117.0000000000000000,-5.0000000000000000,11.2500000000000000
118.0000000000000000,-6.2500000000000000,10.0000000000000000
119.0000000000000000,-3.7500000000000000,12.5000000000000000
120.0000000000000000,-7.5075675400000002,8.7130009000000008
121.0000000000000000,0.0000000000000000,20.0000000000000000
122.0000000000000000,-20.0000000000000000,4.3750000000000000
123.0000000000000000,-12.6283641000000006,5.6962937900000004
124.0000000000000000,-2.5000000000000000,13.7500000000000000
125.0000000000000000,-8.7893272499999995,7.3754505699999999
126.0000000000000000,0.0000000000000000,18.7500000000000000
127.0000000000000000,-5.0000000000000000,10.0000000000000000
128.0000000000000000,-1.2500000000000000,15.0000000000000000
129.0000000000000000,0.0000000000000000,17.5000000000000000
130.0000000000000000,-10.1017188999999998,5.9918440600000000
131.0000000000000000,-2.5000000000000000,12.5000000000000000
132.0000000000000000,-7.5275183300000004,7.4423247999999997
133.0000000000000000,-15.1995287000000001,3.8672732500000002
134.0000000000000000,1.0937500000000000,20.0000000000000000
135.0000000000000000,-16.4276173999999990,3.5715686199999999
136.0000000000000000,-13.9582242000000001,4.1294478000000003
137.0000000000000000,0.0000000000000000,16.2500000000000000
138.0000000000000000,-17.6364595999999985,3.2453773300000002
139.0000000000000000,-12.7028470000000002,4.3585412400000001
140.0000000000000000,-5.0000000000000000,8.7500000000000000
141.0000000000000000,-3.7500000000000000,10.0000000000000000
142.0000000000000000,-18.8302401000000010,2.8862714700000001
143.0000000000000000,-11.4360893000000008,4.5534927700000001
144.0000000000000000,-2.5000000000000000,11.2500000000000000
145.0000000000000000,-6.2633033500000002,7.4850931699999999
146.0000000000000000,0.0000000000000000,15.0000000000000000
147.0000000000000000,1.0937500000000000,17.5000000000000000
148.0000000000000000,-20.0000000000000000,2.5000000000000000
149.0000000000000000,-1.2500000000000000,12.5000000000000000
150.0000000000000000,-10.1607409000000004,4.7135358399999996
151.0000000000000000,-7.5557246200000003,6.1825307100000000
152.0000000000000000,2.1875000000000000,20.0000000000000000
153.0000000000000000,0.0000000000000000,13.7500000000000000
154.0000000000000000,-8.8758472099999999,4.8388253299999997
155.0000000000000000,-5.0000000000000000,7.5000000000000000
156.0000000000000000,-2.5000000000000000,10.0000000000000000
157.0000000000000000,2.1875000000000000,18.7500000000000000
158.0000000000000000,-15.2727932000000006,2.4194857100000000
159.0000000000000000,-12.7773298999999998,3.0207886799999999
160.0000000000000000,1.0937500000000000,15.0000000000000000
161.0000000000000000,2.1875000000000000,17.5000000000000000
162.0000000000000000,-17.6865658000000003,1.6228411700000001
163.0000000000000000,0.0000000000000000,12.5000000000000000
164.0000000000000000,-7.5880586599999997,4.9281776199999996
165.0000000000000000,-10.2197630000000004,3.4352276300000000
166.0000000000000000,3.2812500000000000,20.0000000000000000
167.0000000000000000,2.1875000000000000,16.2500000000000000
168.0000000000000000,-2.5000000000000000,8.7500000000000000
169.0000000000000000,-3.7500000000000000,7.5000000000000000
170.0000000000000000,-5.0000000000000000,6.2500000000000000
171.0000000000000000,-1.2500000000000000,10.0000000000000000
172.0000000000000000,-6.2925707199999996,4.9821612399999999
173.0000000000000000,0.0000000000000000,11.2500000000000000
174.0000000000000000,2.1875000000000000,15.0000000000000000
175.0000000000000000,-20.0000000000000000,0.6250000000000000
176.0000000000000000,-14.1013783000000004,1.3254478599999999
177.0000000000000000,-12.8423043999999997,1.6539912699999999
178.0000000000000000,3.2812500000000000,17.5000000000000000
179.0000000000000000,-15.3367047000000003,0.9375405060000001
180.0000000000000000,1.0937500000000000,12.5000000000000000
181.0000000000000000,-11.5640256000000008,1.9246886400000001
182.0000000000000000,-7.6203927000000000,3.6738245300000001
183.0000000000000000,-2.5000000000000000,7.5000000000000000
184.0000000000000000,-16.5497292999999992,0.4864061370000000
185.0000000000000000,-10.2712503000000002,2.1395962800000001
186.0000000000000000,2.1875000000000000,13.7500000000000000
187.0000000000000000,4.3750000000000000,20.0000000000000000
188.0000000000000000,0.0000000000000000,10.0000000000000000
189.0000000000000000,-5.0000000000000000,5.0000000000000000
190.0000000000000000,-17.7302755000000012,-0.0261427933000000
191.0000000000000000,4.3750000000000000,18.7500000000000000
192.0000000000000000,-8.9623671700000003,2.3022000899999999
193.0000000000000000,3.2812500000000000,15.0000000000000000
194.0000000000000000,2.1875000000000000,12.5000000000000000
195.0000000000000000,4.3750000000000000,17.5000000000000000
196.0000000000000000,-18.8854052000000010,-0.6071219700000000
197.0000000000000000,-2.5000000000000000,6.2500000000000000
198.0000000000000000,-1.2500000000000000,7.5000000000000000
199.0000000000000000,-7.6485989900000000,2.4140304399999999
200.0000000000000000,0.0000000000000000,8.7500000000000000
201.0000000000000000,-3.7500000000000000,5.0000000000000000
202.0000000000000000,-12.8882618999999998,0.2291041570000000
203.0000000000000000,1.0937500000000000,10.0000000000000000
204.0000000000000000,4.3750000000000000,16.2500000000000000
205.0000000000000000,5.4687500000000000,20.0000000000000000
206.0000000000000000,-5.0000000000000000,3.7500000000000000
207.0000000000000000,-15.3819104000000006,-0.6127200100000000
208.0000000000000000,-10.3076681000000008,0.8093186810000000
209.0000000000000000,2.1875000000000000,11.2500000000000000
210.0000000000000000,-20.0000000000000000,-1.2500000000000000
211.0000000000000000,4.3750000000000000,15.0000000000000000
212.0000000000000000,-6.3218380900000000,2.4792293200000000
213.0000000000000000,3.2812500000000000,12.5000000000000000
214.0000000000000000,5.4687500000000000,17.5000000000000000
215.0000000000000000,0.0000000000000000,7.5000000000000000
216.0000000000000000,-2.5000000000000000,5.0000000000000000
217.0000000000000000,2.1875000000000000,10.0000000000000000
218.0000000000000000,-17.7611922000000000,-1.7280223600000000
219.0000000000000000,4.3750000000000000,13.7500000000000000
220.0000000000000000,-7.6685497800000002,1.1433543500000001
221.0000000000000000,6.5625000000000000,20.0000000000000000
222.0000000000000000,-5.0000000000000000,2.5000000000000000
223.0000000000000000,-11.6221785000000004,-0.8930144610000000
224.0000000000000000,-12.9056940999999998,-1.2829175300000000
225.0000000000000000,6.5625000000000000,18.7500000000000000
226.0000000000000000,-10.3214818000000008,-0.5729283120000001
227.0000000000000000,5.4687500000000000,15.0000000000000000
228.0000000000000000,-14.1664484000000002,-1.7411044099999999
229.0000000000000000,4.3750000000000000,12.5000000000000000
230.0000000000000000,1.0937500000000000,7.5000000000000000
231.0000000000000000,0.0000000000000000,6.2500000000000000
232.0000000000000000,-1.2500000000000000,5.0000000000000000
233.0000000000000000,2.1875000000000000,8.7500000000000000
234.0000000000000000,-2.5000000000000000,3.7500000000000000
235.0000000000000000,6.5625000000000000,17.5000000000000000
236.0000000000000000,-9.0016944199999998,-0.3223493470000000
237.0000000000000000,-15.3990574000000002,-2.2654535000000000
238.0000000000000000,3.2812500000000000,10.0000000000000000
239.0000000000000000,-3.7500000000000000,2.5000000000000000
240.0000000000000000,6.5625000000000000,16.2500000000000000
241.0000000000000000,4.3750000000000000,11.2500000000000000
242.0000000000000000,-7.6761173200000004,-0.1436447540000000
243.0000000000000000,-16.6052347000000005,-2.8568627599999998
244.0000000000000000,-5.0000000000000000,1.2500000000000000
245.0000000000000000,7.6562500000000000,20.0000000000000000
246.0000000000000000,-20.0000000000000000,-3.1250000000000000
247.0000000000000000,2.1875000000000000,7.5000000000000000
248.0000000000000000,0.0000000000000000,5.0000000000000000
249.0000000000000000,5.4687500000000000,12.5000000000000000
250.0000000000000000,6.5625000000000000,15.0000000000000000
251.0000000000000000,-2.5000000000000000,2.5000000000000000
252.0000000000000000,-6.3351414300000002,-0.0356775107000000
253.0000000000000000,-17.7729192000000005,-3.5092453400000001
254.0000000000000000,4.3750000000000000,10.0000000000000000
255.0000000000000000,7.6562500000000000,17.5000000000000000
256.0000000000000000,6.5625000000000000,13.7500000000000000
257.0000000000000000,2.1875000000000000,6.2500000000000000
258.0000000000000000,1.0937500000000000,5.0000000000000000
259.0000000000000000,3.2812500000000000,7.5000000000000000
260.0000000000000000,-5.0000000000000000,0.0000000000000000
261.0000000000000000,0.0000000000000000,3.7500000000000000
262.0000000000000000,8.7500000000000000,20.0000000000000000
263.0000000000000000,-18.9104801999999985,-4.2274570699999998
264.0000000000000000,-1.2500000000000000,2.5000000000000000
265.0000000000000000,4.3750000000000000,8.7500000000000000
266.0000000000000000,6.5625000000000000,12.5000000000000000
267.0000000000000000,7.6562500000000000,15.0000000000000000
268.0000000000000000,8.7500000000000000,18.7500000000000000
269.0000000000000000,-2.5000000000000000,1.2500000000000000
270.0000000000000000,5.4687500000000000,10.0000000000000000
271.0000000000000000,8.7500000000000000,17.5000000000000000
272.0000000000000000,-3.7500000000000000,0.0000000000000000
273.0000000000000000,2.1875000000000000,5.0000000000000000
274.0000000000000000,6.5625000000000000,11.2500000000000000
275.0000000000000000,-20.0000000000000000,-5.0000000000000000
276.0000000000000000,4.3750000000000000,7.5000000000000000
277.0000000000000000,8.7500000000000000,16.2500000000000000
278.0000000000000000,0.0000000000000000,2.5000000000000000
279.0000000000000000,9.8437500000000000,20.0000000000000000
280.0000000000000000,7.6562500000000000,12.5000000000000000
281.0000000000000000,8.7500000000000000,15.0000000000000000
282.0000000000000000,6.5625000000000000,10.0000000000000000
283.0000000000000000,-2.5000000000000000,0.0000000000000000
284.0000000000000000,3.2812500000000000,5.0000000000000000
285.0000000000000000,2.1875000000000000,3.7500000000000000
286.0000000000000000,4.3750000000000000,6.2500000000000000
287.0000000000000000,9.8437500000000000,17.5000000000000000
288.0000000000000000,1.0937500000000000,2.5000000000000000
289.0000000000000000,8.7500000000000000,13.7500000000000000
290.0000000000000000,5.4687500000000000,7.5000000000000000
291.0000000000000000,0.0000000000000000,1.2500000000000000
292.0000000000000000,6.5625000000000000,8.7500000000000000
293.0000000000000000,-1.2500000000000000,0.0000000000000000
294.0000000000000000,10.9375000000000000,20.0000000000000000
295.0000000000000000,8.7500000000000000,12.5000000000000000
296.0000000000000000,7.6562500000000000,10.0000000000000000
297.0000000000000000,9.8437500000000000,15.0000000000000000
298.0000000000000000,4.3750000000000000,5.0000000000000000
299.0000000000000000,10.9375000000000000,18.7500000000000000
300.0000000000000000,2.1875000000000000,2.5000000000000000
301.0000000000000000,6.5625000000000000,7.5000000000000000
302.0000000000000000,10.9375000000000000,17.5000000000000000
303.0000000000000000,8.7500000000000000,11.2500000000000000
304.0000000000000000,0.0000000000000000,0.0000000000000000
305.0000000000000000,10.9375000000000000,16.2500000000000000
306.0000000000000000,4.3750000000000000,3.7500000000000000
307.0000000000000000,9.8437500000000000,12.5000000000000000
308.0000000000000000,3.2812500000000000,2.5000000000000000
309.0000000000000000,5.4687500000000000,5.0000000000000000
310.0000000000000000,12.0312500000000000,20.0000000000000000
311.0000000000000000,8.7500000000000000,10.0000000000000000
312.0000000000000000,2.1875000000000000,1.2500000000000000
313.0000000000000000,6.5625000000000000,6.2500000000000000
314.0000000000000000,10.9375000000000000,15.0000000000000000
315.0000000000000000,1.0937500000000000,0.0000000000000000
316.0000000000000000,7.6562500000000000,7.5000000000000000
317.0000000000000000,12.0312500000000000,17.5000000000000000
318.0000000000000000,10.9375000000000000,13.7500000000000000
319.0000000000000000,8.7500000000000000,8.7500000000000000
320.0000000000000000,4.3750000000000000,2.5000000000000000
321.0000000000000000,6.5625000000000000,5.0000000000000000
322.0000000000000000,10.9375000000000000,12.5000000000000000
323.0000000000000000,9.8437500000000000,10.0000000000000000
324.0000000000000000,2.1875000000000000,0.0000000000000000
325.0000000000000000,13.1250000000000000,20.0000000000000000
326.0000000000000000,12.0312500000000000,15.0000000000000000
327.0000000000000000,8.7500000000000000,7.5000000000000000
328.0000000000000000,13.1250000000000000,18.7500000000000000
329.0000000000000000,10.9375000000000000,11.2500000000000000
330.0000000000000000,13.1250000000000000,17.5000000000000000
331.0000000000000000,5.4687500000000000,2.5000000000000000
332.0000000000000000,6.5625000000000000,3.7500000000000000
333.0000000000000000,4.3750000000000000,1.2500000000000000
334.0000000000000000,7.6562500000000000,5.0000000000000000
335.0000000000000000,3.2812500000000000,0.0000000000000000
336.0000000000000000,13.1250000000000000,16.2500000000000000
337.0000000000000000,8.7500000000000000,6.2500000000000000
338.0000000000000000,10.9375000000000000,10.0000000000000000
339.0000000000000000,12.0312500000000000,12.5000000000000000
340.0000000000000000,14.2187500000000000,20.0000000000000000
341.0000000000000000,9.8437500000000000,7.5000000000000000
342.0000000000000000,13.1250000000000000,15.0000000000000000
343.0000000000000000,6.5625000000000000,2.5000000000000000
344.0000000000000000,4.3750000000000000,0.0000000000000000
345.0000000000000000,10.9375000000000000,8.7500000000000000
346.0000000000000000,13.1250000000000000,13.7500000000000000
347.0000000000000000,8.7500000000000000,5.0000000000000000
348.0000000000000000,14.2187500000000000,17.5000000000000000
349.0000000000000000,12.0312500000000000,10.0000000000000000
350.0000000000000000,13.1250000000000000,12.5000000000000000
351.0000000000000000,10.9375000000000000,7.5000000000000000
352.0000000000000000,6.5625000000000000,1.2500000000000000
353.0000000000000000,14.2187500000000000,15.0000000000000000
354.0000000000000000,7.6562500000000000,2.5000000000000000
355.0000000000000000,15.3125000000000000,20.0000000000000000
356.0000000000000000,5.4687500000000000,0.0000000000000000
357.0000000000000000,8.7500000000000000,3.7500000000000000
358.0000000000000000,15.3125000000000000,18.7500000000000000
359.0000000000000000,13.1250000000000000,11.2500000000000000
360.0000000000000000,9.8437500000000000,5.0000000000000000
361.0000000000000000,15.3125000000000000,17.5000000000000000
362.0000000000000000,10.9375000000000000,6.2500000000000000
363.0000000000000000,13.1250000000000000,10.0000000000000000
364.0000000000000000,15.3125000000000000,16.2500000000000000
365.0000000000000000,14.2187500000000000,12.5000000000000000
366.0000000000000000,6.5625000000000000,0.0000000000000000
367.0000000000000000,12.0312500000000000,7.5000000000000000
368.0000000000000000,8.7500000000000000,2.5000000000000000
369.0000000000000000,15.3125000000000000,15.0000000000000000
370.0000000000000000,16.4062500000000000,20.0000000000000000
371.0000000000000000,10.9375000000000000,5.0000000000000000
372.0000000000000000,13.1250000000000000,8.7500000000000000
373.0000000000000000,15.3125000000000000,13.7500000000000000
374.0000000000000000,16.4062500000000000,17.5000000000000000
375.0000000000000000,7.6562500000000000,0.0000000000000000
376.0000000000000000,8.7500000000000000,1.2500000000000000
377.0000000000000000,14.2187500000000000,10.0000000000000000
378.0000000000000000,9.8437500000000000,2.5000000000000000
379.0000000000000000,15.3125000000000000,12.5000000000000000
380.0000000000000000,13.1250000000000000,7.5000000000000000
381.0000000000000000,10.9375000000000000,3.7500000000000000
382.0000000000000000,16.4062500000000000,15.0000000000000000
383.0000000000000000,12.0312500000000000,5.0000000000000000
384.0000000000000000,17.5000000000000000,20.0000000000000000
385.0000000000000000,15.3125000000000000,11.2500000000000000
386.0000000000000000,17.5000000000000000,18.7500000000000000
387.0000000000000000,13.1250000000000000,6.2500000000000000
388.0000000000000000,8.7500000000000000,0.0000000000000000
389.0000000000000000,17.5000000000000000,17.5000000000000000
390.0000000000000000,10.9375000000000000,2.5000000000000000
391.0000000000000000,15.3125000000000000,10.0000000000000000
392.0000000000000000,14.2187500000000000,7.5000000000000000
393.0000000000000000,16.4062500000000000,12.5000000000000000
394.0000000000000000,17.5000000000000000,16.2500000000000000
395.0000000000000000,13.1250000000000000,5.0000000000000000
396.0000000000000000,17.5000000000000000,15.0000000000000000
397.0000000000000000,15.3125000000000000,8.7500000000000000
398.0000000000000000,9.8437500000000000,0.0000000000000000
399.0000000000000000,18.6250000000000000,20.0000000000000000
400.0000000000000000,10.9375000000000000,1.2500000000000000
401.0000000000000000,12.0312500000000000,2.5000000000000000
402.0000000000000000,17.5000000000000000,13.7500000000000000
403.0000000000000000,18.6250000000000000,17.5000000000000000
404.0000000000000000,13.1250000000000000,3.7500000000000000
405.0000000000000000,16.4062500000000000,10.0000000000000000
406.0000000000000000,15.3125000000000000,7.5000000000000000
407.0000000000000000,17.5000000000000000,12.5000000000000000
408.0000000000000000,14.2187500000000000,5.0000000000000000
409.0000000000000000,10.9375000000000000,0.0000000000000000
410.0000000000000000,18.6250000000000000,15.0000000000000000
411.0000000000000000,17.5000000000000000,11.2500000000000000
412.0000000000000000,15.3125000000000000,6.2500000000000000
413.0000000000000000,13.1250000000000000,2.5000000000000000
414.0000000000000000,19.7500000000000000,20.0000000000000000
415.0000000000000000,19.7500000000000000,18.7500000000000000
416.0000000000000000,17.5000000000000000,10.0000000000000000
417.0000000000000000,16.4062500000000000,7.5000000000000000
418.0000000000000000,19.7500000000000000,17.5000000000000000
419.0000000000000000,15.3125000000000000,5.0000000000000000
420.0000000000000000,18.6250000000000000,12.5000000000000000
421.0000000000000000,12.0312500000000000,0.0000000000000000
422.0000000000000000,19.7500000000000000,16.2500000000000000
423.0000000000000000,13.1250000000000000,1.2500000000000000
424.0000000000000000,17.5000000000000000,8.7500000000000000
425.0000000000000000,14.2187500000000000,2.5000000000000000
426.0000000000000000,19.7500000000000000,15.0000000000000000
427.0000000000000000,20.8750000000000000,20.0000000000000000
428.0000000000000000,15.3125000000000000,3.7500000000000000
429.0000000000000000,19.7500000000000000,13.7500000000000000
430.0000000000000000,17.5000000000000000,7.5000000000000000
431.0000000000000000,18.6250000000000000,10.0000000000000000
432.0000000000000000,13.1250000000000000,0.0000000000000000
433.0000000000000000,16.4062500000000000,5.0000000000000000
434.0000000000000000,20.8750000000000000,17.5000000000000000
435.0000000000000000,19.7500000000000000,12.5000000000000000
436.0000000000000000,15.3125000000000000,2.5000000000000000
437.0000000000000000,17.5000000000000000,6.2500000000000000
438.0000000000000000,19.7500000000000000,11.2500000000000000
439.0000000000000000,20.8750000000000000,15.0000000000000000
440.0000000000000000,22.0000000000000000,20.0000000000000000
441.0000000000000000,14.2187500000000000,0.0000000000000000
442.0000000000000000,18.6250000000000000,7.5000000000000000
443.0000000000000000,22.0000000000000000,18.7500000000000000
444.0000000000000000,19.7500000000000000,10.0000000000000000
445.0000000000000000,17.5000000000000000,5.0000000000000000
446.0000000000000000,15.3125000000000000,1.2500000000000000
